279.40001,10,9
326.00001,9,7
326.10001,7,8
372.80001,8,7
514.70001,7,6
559.60001,6,4
561.00001,4,5
561.40001,5,4
561.50001,4,5
606.00001,5,4
747.30001,4,3
793.00001,3,1
793.10001,1,3
793.50001,3,1
793.60001,1,2
793.70001,2,3
793.80001,3,2
794.70001,2,1
794.80001,1,2
796.80001,2,1
796.90001,1,2
837.70001,2,1
837.80001,1,2
838.60001,2,1
839.10001,1,2
839.30001,2,1
