300.1,66.8553,-1.91123,-10.4192,4.35528,-24.1694,-861.594,-838.594,-861.594,-861.594,-838.594
300.2,66.8565,-2.93322,-11.4411,3.33345,-25.1912,-862.616,-839.616,-862.616,-862.616,-839.616
300.3,65.4275,-2.26714,-10.7748,3.99984,-24.5248,-861.95,-838.95,-861.95,-861.95,-838.95
300.4,66.4434,-1.67822,-10.1856,4.58921,-23.9353,-861.36,-838.36,-861.36,-861.36,-838.36
300.5,69.097,-0.99673,-9.50379,5.27128,-23.2532,-860.678,-837.678,-860.678,-860.678,-837.678
300.6,68.1462,-1.35357,-9.86016,4.91519,-23.6091,-861.033,-838.033,-861.033,-861.033,-838.033
300.7,65.5552,-1.97347,-10.4795,4.29618,-24.228,-861.652,-838.652,-861.652,-861.652,-838.652
300.8,66.3032,-3.35608,-11.8615,2.9146,-25.6094,-863.033,-840.033,-863.033,-863.033,-840.033
300.9,64.9082,-1.60949,-10.1141,4.66238,-23.8614,-861.284,-838.284,-861.284,-861.284,-838.284
301,65.1033,-2.09988,-10.6037,4.1733,-24.3503,-861.772,-838.772,-861.772,-861.772,-838.772
301.1,68.5101,-3.5228,-12.0257,2.7518,-25.7716,-863.193,-840.193,-863.193,-863.193,-840.193
301.2,66.5804,-2.39297,-10.8949,3.88314,-24.64,-862.061,-839.061,-862.061,-862.061,-839.061
301.3,68.1483,-1.60855,-10.1095,4.66917,-23.8537,-861.274,-838.274,-861.274,-861.274,-838.274
301.4,66.8292,-2.5573,-11.0572,3.72212,-24.8005,-862.22,-839.22,-862.22,-862.22,-839.22
301.5,67.0616,-1.66159,-10.1603,4.61968,-23.9026,-861.321,-838.321,-861.321,-861.321,-838.321
301.6,66.6507,-1.7127,-10.2102,4.57052,-23.9514,-861.369,-838.369,-861.369,-861.369,-838.369
301.7,68.2341,-3.95407,-12.4503,2.33121,-26.1904,-863.607,-840.607,-863.607,-863.607,-840.607
301.8,66.8669,-1.85899,-10.3538,4.42852,-24.0927,-861.509,-838.509,-861.509,-861.509,-838.509
301.9,68.0561,-0.579114,-9.07241,5.71076,-22.8101,-860.225,-837.225,-860.225,-860.225,-837.225
302,67.4509,-0.518193,-9.0099,5.7742,-22.7462,-860.16,-837.16,-860.16,-860.16,-837.16
302.1,69.9335,-0.45174,-8.94178,5.8433,-22.6767,-860.09,-837.09,-860.09,-860.09,-837.09
302.2,66.8319,-2.95815,-11.4464,3.33965,-25.1799,-862.592,-839.592,-862.592,-862.592,-839.592
302.3,68.5929,-1.44552,-9.93202,4.85515,-23.6639,-861.074,-838.074,-861.074,-861.074,-838.074
302.4,67.3813,-1.3568,-9.84141,4.94686,-23.5717,-860.981,-837.981,-860.981,-860.981,-837.981
302.5,67.7415,-0.435509,-8.91815,5.87128,-22.6468,-860.055,-837.055,-860.055,-860.055,-837.055
302.6,67.4006,-0.69041,-9.17099,5.61965,-22.8979,-860.304,-837.304,-860.304,-860.304,-837.304
302.7,67.1517,-1.59184,-10.0703,4.72164,-23.7953,-861.2,-838.2,-861.2,-861.2,-838.2
302.8,65.7261,-1.71177,-10.188,4.60522,-23.9112,-861.315,-838.315,-861.315,-861.315,-838.315
302.9,67.6232,-0.798225,-9.27217,5.52238,-22.9934,-860.395,-837.395,-860.395,-860.395,-837.395
303,66.1593,-3.01688,-11.4885,3.30745,-25.2077,-862.608,-839.608,-862.608,-862.608,-839.608
303.1,67.3,0.822097,-7.64707,7.15028,-21.3643,-858.763,-835.763,-858.763,-858.763,-835.763
303.2,67.0157,-3.57945,-12.0461,2.75273,-25.7612,-863.158,-840.158,-863.158,-863.158,-840.158
303.3,67.0537,-3.4223,-11.8864,2.91398,-25.5992,-862.995,-839.995,-862.995,-862.995,-839.995
303.4,67.7537,-1.89939,-10.3608,4.44108,-24.0714,-861.465,-838.465,-861.465,-861.465,-838.465
303.5,67.5899,-1.56296,-10.0217,4.78181,-23.73,-861.122,-838.122,-861.122,-861.122,-838.122
303.6,67.2728,-2.81146,-11.2674,3.53769,-24.9734,-862.363,-839.363,-862.363,-862.363,-839.363
303.7,69.587,-1.39877,-9.85187,4.95493,-23.5554,-860.943,-837.943,-860.943,-860.943,-837.943
303.8,68.2486,-2.50866,-10.9588,3.84972,-24.6598,-862.046,-839.046,-862.046,-862.046,-839.046
