81.50001,10,9
122.00001,9,8
122.30001,8,7
125.30001,7,8
126.10001,8,7
126.30001,7,8
164.80001,8,7
296.30001,7,6
338.50001,6,5
338.60001,5,6
338.70001,6,5
380.30001,5,4
81.50001,10,9
122.00001,9,8
122.30001,8,7
125.30001,7,8
126.10001,8,7
126.30001,7,8
