101,-839.783,-862.783,-862.783,-839.783,-862.783,-25.7716,2.60152,-12.5153,-4.56985,62.6072
102,-839.783,-862.725,-862.725,-839.725,-862.725,-25.7137,2.65947,-12.4573,-4.51172,62.705
103,-839.832,-861.304,-861.304,-838.304,-861.304,-24.2929,4.08032,-11.0364,-3.09074,64.1534
104,-839.814,-863.835,-863.835,-840.835,-863.835,-26.8235,1.54971,-13.567,-5.62153,61.5834
105,-839.802,-864.381,-864.381,-841.381,-864.381,-27.3694,1.00366,-14.1133,-6.16841,60.8589
106,-839.87,-864.12,-864.12,-841.12,-864.12,-27.1095,1.2635,-13.8539,-5.91005,60.8112
107,-839.894,-862.991,-862.991,-839.991,-862.991,-25.9742,2.40111,-12.7114,-4.76017,61.8528
108,-839.977,-863.461,-863.461,-840.461,-863.461,-26.4231,1.95995,-13.1355,-5.15673,62.1336
109,-839.653,-853.339,-853.339,-830.339,-853.339,-16.2811,12.1094,-2.96972,5.03558,73.1089
110,-839.279,-853.871,-853.871,-830.871,-853.871,-16.7884,11.6114,-3.44745,4.5909,73.6046
111,-838.974,-853.203,-853.203,-830.203,-853.203,-16.0965,12.3121,-2.72726,5.34282,75.177
112,-838.706,-853.827,-853.827,-830.827,-853.827,-16.6937,11.7252,-3.29158,4.81515,75.3447
113,-838.408,-853.038,-853.038,-830.038,-853.038,-15.87,12.5619,-2.42662,5.72621,76.9673
114,-838.296,-859.041,-859.041,-836.041,-859.041,-21.831,6.61667,-8.33696,-0.126992,71.7148
115,-838.157,-858.598,-858.598,-835.598,-858.598,-21.3389,7.12736,-7.78527,0.492262,72.5462
116,-838.093,-859.232,-859.232,-836.232,-859.232,-21.9193,6.56742,-8.30007,0.0522934,71.6649
117,-838.017,-857.036,-857.036,-834.036,-857.036,-19.6704,8.83685,-5.98492,2.44379,72.9701
118,-838.007,-860.502,-860.502,-837.502,-860.502,-23.0816,5.44629,-9.32929,-0.822896,68.151
119,-837.986,-860.897,-860.897,-837.897,-860.897,-23.4234,5.12536,-9.60349,-1.01793,66.1362
120,-837.942,-859.773,-859.773,-836.773,-859.773,-22.2451,6.32462,-8.35705,0.309002,65.5383
121,-837.909,-859.208,-859.208,-836.208,-859.208,-21.6254,6.96556,-7.66821,1.08018,64.3701
122,-837.85,-859.27,-859.27,-836.27,-859.27,-21.6326,6.97969,-7.60569,1.22653,62.6278
123,-837.821,-859.44,-859.44,-836.44,-859.44,-21.7481,6.88567,-7.65073,1.26699,60.8538
124,-837.748,-858.868,-858.868,-835.868,-858.868,-21.1211,7.53441,-6.95241,2.05255,59.9089
125,-837.712,-857.233,-857.233,-834.233,-857.233,-19.4315,9.24575,-5.19094,3.9029,60.1168
126,-837.775,-862.639,-862.639,-839.639,-862.639,-24.7822,3.91707,-10.4689,-1.28439,53.3695
127,-837.85,-863.455,-863.455,-840.455,-863.455,-25.5427,3.17873,-11.1559,-1.87889,51.2919
128,-837.907,-864.499,-864.499,-841.499,-864.499,-26.5307,2.21312,-12.0695,-2.69801,49.0591
129,-837.989,-861.708,-861.708,-838.708,-861.708,-23.6836,5.08273,-9.1473,0.320735,50.7283
130,-838.044,-862.369,-862.369,-839.369,-862.369,-24.2892,4.4998,-9.67698,-0.110474,49.0068
131,-838.076,-862.14,-862.14,-839.14,-862.14,-24.0042,4.80773,-9.31511,0.352023,48.2312
132,-838.108,-863.371,-863.371,-840.371,-863.371,-25.1785,3.65646,-10.4117,-0.641633,46.0459
133,-838.134,-863.726,-863.726,-840.726,-863.726,-25.4765,3.38178,-10.631,-0.755644,44.783
134,-838.077,-857.968,-857.968,-834.968,-857.968,-19.6622,9.21952,-4.73719,5.24561,49.6761
135,-838.011,-858.452,-858.452,-835.452,-858.452,-20.0893,8.81606,-5.08394,5.00862,48.3678
136,-837.964,-856.789,-856.789,-833.789,-856.789,-18.369,10.5601,-3.28243,6.92242,49.2424
137,-837.928,-857.76,-857.76,-834.76,-857.76,-19.2824,9.67083,-4.11346,6.20637,47.5156
138,-837.96,-862.296,-862.296,-839.296,-862.296,-23.7616,5.21584,-8.50952,1.92783,42.2544
139,-837.986,-862.828,-862.828,-839.828,-862.828,-24.2357,4.7661,-8.89952,1.65813,41.0263
140,-837.984,-859.611,-859.611,-836.611,-859.611,-20.9604,8.06608,-5.53894,5.14207,43.5728
141,-838.004,-861.241,-861.241,-838.241,-861.241,-22.5327,6.51851,-7.02521,3.78189,41.2973
142,-838.021,-863.988,-863.988,-840.988,-863.988,-25.2216,3.85474,-9.6268,1.3096,37.9273
143,-838.051,-862.964,-862.964,-839.964,-27.1027,-24.1387,4.96287,-8.45566,2.61319,38.3504
144,-838.091,-862.584,-862.584,-839.584,-26.673,-23.6996,5.42738,-7.9273,3.27732,38.1496
145,-838.102,-861.751,-861.751,-838.751,-25.7908,-22.8079,6.34475,-6.9452,4.39864,38.4199
