804.60001,1,2
804.80001,2,1
804.90001,1,2
805.20001,2,1
806.20001,1,2
806.30001,2,1
806.50001,1,2
807.30001,2,1
807.40001,1,2
863.70001,2,1
863.80001,1,2
864.10001,2,1
864.20001,1,2
868.60001,2,3
931.20001,3,4
