201,-837.428,-860.428,-860.428,-837.428,-860.428,-23.3711,5.01888,-10.0614,-2.0579,65.9624
202,-837.428,-860.633,-860.633,-837.633,-860.633,-23.5679,4.82516,-10.2484,-2.23393,66.1059
203,-837.481,-860.432,-860.432,-837.432,-860.432,-23.3545,5.04344,-10.0195,-1.9878,66.8422
204,-837.507,-861.475,-861.475,-838.475,-861.475,-24.379,4.02574,-11.0223,-2.9664,66.5162
205,-837.467,-862.409,-862.409,-839.409,-862.409,-25.2901,3.12315,-11.9061,-3.81966,66.3473
206,-837.451,-863.199,-863.199,-840.199,-863.199,-26.0497,2.37502,-12.6292,-4.50202,66.3649
207,-837.743,-867.117,-867.117,-844.117,-867.117,-29.931,-1.49219,-16.4655,-8.2877,63.2583
208,-838.037,-868.956,-868.956,-845.956,-868.956,-31.7255,-3.26997,-18.2063,-9.96787,62.0335
209,-838.255,-868.288,-868.288,-845.288,-868.288,-31.0069,-2.53197,-17.4255,-9.11641,62.8361
210,-838.467,-867.494,-867.494,-844.494,-867.494,-30.1602,-1.66523,-16.5143,-8.13113,63.1107
211,-838.239,-853.849,-853.849,-830.849,-853.849,-16.4626,12.0526,-2.75134,5.70721,75.6778
212,-838.008,-854.266,-854.266,-831.266,-854.266,-16.8258,11.7098,-3.04859,5.48683,73.8109
213,-837.81,-853.787,-853.787,-830.787,-853.787,-16.2943,12.2619,-2.4504,6.16339,72.6442
214,-837.656,-854.623,-854.623,-831.623,-854.623,-17.0769,11.4999,-3.1657,5.52788,70.1021
215,-837.693,-861.536,-861.536,-838.536,-861.536,-23.9359,4.66182,-9.95665,-1.18183,61.5017
216,-837.652,-860.416,-860.416,-837.416,-860.416,-22.7625,5.85626,-8.71445,0.143292,60.9905
217,-837.63,-860.886,-860.886,-837.886,-860.886,-23.1785,5.46144,-9.061,-0.118794,58.97
218,-837.634,-861.017,-861.017,-838.017,-861.017,-23.2552,5.40599,-9.06765,-0.0394047,57.3753
219,-837.626,-858.503,-858.503,-835.503,-858.503,-20.6878,7.99492,-6.42932,2.68673,58.5083
